Heart disease_number,diabetes_number,Two or more races pop,0-9,20-29,30-39,40-49,50-59,80+,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Total Specialist Physicians (2019),STATE_NAME_N
-0.3580450070707127,-0.41895661616276325,-0.49781357457254805,-0.22539306039523355,-0.22977478500627824,-0.22378044945373124,-0.22821583028383663,-0.22702989857760753,-0.2316650089118969,-0.21201481720765825,-0.5078149570769872,-0.2383047527174232,-0.5830100931834687,-0.2859385369736718,-0.31728002646423686
0.12323037746573078,0.04835794514370541,-0.352823263303482,-0.1798505024325038,-0.18837511600804346,-0.17622516089212337,-0.16330315374946455,-0.13912042294410285,-0.0995548634693252,0.09796150407093747,0.020361859560947795,0.5188133914934987,-0.20208312057554695,0.2897864238897432,0.8121255907220717
-0.31617069867137015,-0.2612627321893116,-0.4246006451198513,-0.20998275555557755,-0.16846963181701863,-0.19473991893880033,-0.19372631372572488,-0.19936031522576936,-0.2045517058065319,-0.32284937394390034,-0.2570105794147672,-0.5567165118481487,-0.2494701912432384,-0.3394133672104269,-0.8819828350573911
0.5944559279863321,0.4983712346085154,2.1464651715424976,-0.04904055169703779,-0.06767125036894639,-0.062334788285979666,-0.04484656724987577,-0.03310428422377618,-0.05731034021734006,0.4394761138517159,-0.0331952488421368,0.9601150574739614,1.7525928694055315,0.307231758768171,0.6709498885737831
1.4883328312842972,1.412815540072851,2.1464651715424976,0.07386440116678915,0.03860347555609325,0.025430465603994104,0.048849952732994514,0.07982925033451002,0.13939552168872166,1.487448386081387,1.0414938050572222,2.2081740087626454,0.8500634858562901,2.090834585631045,-0.31728002646423686
2.282548880591827,2.2553964898407135,2.1464651715424976,1.3020035227468079,2.5460590033787485,3.1943127096481745,2.2837706256986365,2.0187167552231515,2.6948051373133497,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-1.587861345798834
-0.5364295608519118,-0.488341925111082,-0.6420861120234503,-0.242846229853403,-0.23872758024336826,-0.23411690946752023,-0.238094309100481,-0.24615573910763985,-0.26300276434246045,-0.5328042659727166,-0.5884322115176088,-0.4577269981775265,-0.6787016935737221,-0.6049186634380813,-1.1643342393539682
-0.890407047854354,-0.8887942796128072,-0.7820520065653705,-0.2888995039707611,-0.27921141006286104,-0.2707110069156046,-0.2823771451750936,-0.30292609115710095,-0.31031663038468377,-0.8562969966093906,-0.8414692540047214,-0.7660217607683912,-0.7698516909227271,-0.8396316806751084,1.0238891439445046
2.282548880591827,2.2553964898407135,2.1464651715424976,1.138285687613114,1.0321394597272737,1.1099068610067437,1.3737370545403111,1.8553447795391793,2.0168189432310357,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,0.8121255907220717
-0.8638866525347705,-0.8390531230680385,-0.7461633156571859,-0.2868344343020464,-0.2737911373723472,-0.26499377079076164,-0.27875787491899545,-0.2985457966139416,-0.30447920535350037,-0.8157477685351557,-0.8214751421534949,-0.776855904727478,-0.8584186185246039,-0.8075863014364755,0.31801063320306167
2.282548880591827,2.2553964898407135,2.1464651715424976,0.5064409841370172,0.38079089768687513,0.3731974444561982,0.436665405586429,0.5224558454581156,0.6311985805659232,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-0.9525706861315354
-0.757805071256436,-0.7629996155974138,-0.7475988632935132,-0.27078018300655465,-0.2656233471456075,-0.25925760342047216,-0.26462143109517683,-0.28403878151803275,-0.3006387941487745,-0.7436602519587381,-0.7034488052959476,-0.7270213872744901,-0.7469519764025165,-0.7353517789463316,-0.6702192818349583
-0.9001777198142006,-0.8956426997167971,-0.7971252567468081,-0.2909423685892746,-0.28167856866681906,-0.27320993131454263,-0.28454870732875254,-0.30416211486482414,-0.317613411673663,-0.8644068422242376,-0.8521264154148057,-0.8080103391854159,-0.8443811488555584,-0.8474698973681158,0.5297741864254946
2.282548880591827,2.2553964898407135,2.1464651715424976,0.1355056205254131,0.11801981576986276,0.12758346603330784,0.18123008480604325,0.22414043936780395,0.3634451113724319,2.191428040147965,2.1675542793029057,2.2081740087626454,2.233251230262011,2.1661134620945286,1.5180041014635144
-0.7315638379928481,-0.7435356847755478,-0.7547766014751501,-0.26391882249437354,-0.2611749854202892,-0.25365395476830815,-0.2616621454151907,-0.27269772188401126,-0.27006912095915614,-0.7409569700871225,-0.6535815862951323,-0.6489519678052743,-0.5242188358153318,-0.704552796917746,-0.8113949839832468
-0.9199982257898894,-0.9133044147218237,-0.7964074829286444,-0.2949392776254966,-0.2831364351146124,-0.27574671820437363,-0.28695445755780596,-0.3075666012176757,-0.3204553159651602,-0.8815276274111368,-0.8775211912173662,-0.8247502804195448,-0.8965959111141779,-0.8629110612820051,-0.03492862216765972
-0.5755122486912982,-0.5739471764109557,-0.6743859338408166,-0.24997405096799893,-0.23878365202982185,-0.23150439759590324,-0.2395633070279561,-0.2531815580778558,-0.25432343501977983,-0.5868699034050299,-0.5700690619483952,-0.6982454903587328,-0.5892465181092544,-0.603021840282277,-0.8819828350573911
2.282548880591827,2.2553964898407135,2.1464651715424976,1.451665561103121,1.5006939979289655,1.56491934531337,1.4400974391771224,1.557983497012724,1.639076097134194,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,0.31801063320306167
2.282548880591827,2.2553964898407135,2.1464651715424976,1.0597464250513513,1.1043973018704683,1.3611055568363517,1.3050986586246616,1.4537454976614026,1.2860654991957872,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-1.5172734947246898
-0.2505676155124002,-0.14411870409474756,-0.42029400221086916,-0.17290032171951775,-0.1784877909967269,-0.17785324800052238,-0.18723291708978407,-0.2043911485624672,-0.21722506278212744,-0.19759731389237473,-0.2870146053257156,-0.0729714492885028,-0.42099208142545147,-0.3375646193069086,-1.1643342393539682
-0.4367687068614766,-0.3562395057367505,-0.5136045985721492,-0.21195900502348733,-0.2228031928905484,-0.21427696423958828,-0.22148824557250127,-0.23824085045292126,-0.2454136810248157,-0.27148701838320277,-0.4904774368326302,-0.33268903668088595,-0.594951154169581,-0.5180338744669299,-1.1643342393539682
-0.6843854505295888,-0.661174421945985,-0.5738975992978995,-0.2542818307070382,-0.2543155368774666,-0.25104144289669117,-0.25932026466124486,-0.2746710228910781,-0.28174397102152293,-0.6760782051683466,-0.7442221180073973,-0.6837741154593523,-0.7177282015351324,-0.7056388737135021,1.165064846092793
-0.8638866525347705,-0.8547324006745416,-0.7475988632935132,-0.2846361343321243,-0.2767816326498721,-0.26970765090694016,-0.280822987947475,-0.3003239359829469,-0.3083196165582263,-0.8490882449517488,-0.8493209795187607,-0.7983672156832424,-0.875363980164355,-0.8258234391775667,1.165064846092793
1.1131390280261881,0.9281997069247235,0.730297428305531,-0.07104575644646009,0.003614680809052412,-0.06434150030330867,-0.06147392060289138,-0.07061868798449722,0.005826019988354092,0.8647924616525798,0.6894358767773986,1.2264620197199483,1.7294809054565425,0.6972101025630582,1.5180041014635144
-0.7438469684566552,-0.7548896444216362,-0.731807839293912,-0.27795241422155303,-0.25865175502987764,-0.25564173554019065,-0.26036346608800254,-0.2879420142792638,-0.2980273145295608,-0.8148466745779506,-0.7256488764679335,-0.6930925846274602,-0.8547066011700819,-0.7431891683534448,-1.2349220904281126
-0.5755122486912982,-0.6045848452972263,-0.6083507425697567,-0.2330093926142566,-0.24091437991505832,-0.22389403692641024,-0.2301744941871368,-0.23030427717175136,-0.2494845169018252,-0.5697491182181307,-0.4863354092824521,-0.3915008995985453,-0.43520202191265356,-0.464654798536666,1.5885919525376588
1.5796188235948638,1.3582084008226156,1.1573728501129286,0.01062441819367639,0.013221646888101018,-0.010766075689713802,0.012188874021223864,0.08089179703062294,0.20222464899803771,1.5955796609460133,1.7916860083967068,2.2081740087626454,0.06554485203386093,2.188119418110254,0.38859848427720595
1.587435361162741,1.4268728234441987,0.7855660123041354,0.007027200061076577,0.007726611815649092,0.0026183148409616636,0.06419991658385783,0.10465814762123002,0.1316378910551753,0.9134515353416617,2.1882097778246643,0.5448573845363347,1.1210085948778865,1.2538909163237817,1.0944769950186488
-0.12047809741844275,-0.1987258433449828,-0.4461338596647621,-0.18777770535434415,-0.1923935940372175,-0.17702027320087638,-0.17352226976668286,-0.16811276850946935,-0.1411849209285542,0.12319213487268363,-0.31688698031793705,-0.3111388657788063,-0.3233905728062932,-0.047565780890692355,-0.9525706861315354
-0.8432286603910948,-0.8460817647537123,-0.7827697803835342,-0.28221578386018986,-0.27373506558589367,-0.26891253859818715,-0.27786370226748885,-0.29683271112429016,-0.305170479370351,-0.8229565201927975,-0.8069274566715472,-0.8130374969247558,-0.85229003051535,-0.7841445979768107,-0.105516473241804
-0.9194399016778982,-0.91222308523172,-0.8021496734739539,-0.29447297157127067,-0.2829495291597671,-0.2749705371410671,-0.2865286610570886,-0.3075666012176757,-0.3213770146542944,-0.8851320032399577,-0.8801335455311147,-0.831963273877586,-0.9215791602910836,-0.8610587861957802,1.165064846092793
0.925262964341138,0.92026995733063,1.4329979962877866,-0.013956572379088997,-0.025542648146814954,-0.0525284031446927,-0.03909831449019048,-0.019030961656892977,0.03977525503813124,1.037802501435982,0.8326285851197084,0.3354831366758193,0.6346282119386494,1.2980402709015193,0.6003620374996388
2.282548880591827,2.2553964898407135,2.1464651715424976,1.746393192424092,1.7830902051047348,1.7204205954109206,1.9673186663654432,2.3858591656698382,2.1830319401715736,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-0.38786787753838115
0.15589233801721794,-0.0266142328368156,-0.27386814330547576,-0.18791093565555156,-0.1803194693542109,-0.1656047321966369,-0.15512786093568992,-0.1305983647487483,-0.09709700029830061,0.10877463155740011,0.5730810933584417,0.5234270173144485,0.3474065238373923,0.12434777459548742,-0.5290435796866697
0.11960127073778776,0.15216557619365756,-0.11452235567313586,-0.19377306890867715,-0.18508557120276614,-0.18235888441678935,-0.1740758052176155,-0.14315376346404166,-0.051242490513873105,0.9503963875870757,0.04106328932011331,0.3412359358858338,-0.5412783833075432,0.40500272433979645,-0.4584557286125254
2.282548880591827,2.2553964898407135,2.1464651715424976,0.8468666087721266,0.7548084039278123,0.7544916589941537,0.7257599397485276,0.7586881660184017,0.7528628075316403,2.191428040147965,2.1882097778246643,0.7911726061280203,2.233251230262011,2.188119418110254,-1.6584491968729782
0.9101882133173747,0.8238514111297196,0.34987730467877365,-0.08681134208933582,-0.1139678553841281,-0.10875420212079755,-0.09366413605712902,-0.06673713984971741,-0.005848830074012709,0.3322459329442947,0.031873590086749316,0.16243118100030823,0.44632295113255366,0.18185623424486408,1.165064846092793
-0.19138525964132944,-0.17944213410480073,-0.27458591712363944,-0.190997437633523,-0.18054375650002524,-0.15822154647250192,-0.1521472854306679,-0.17047639279265928,-0.20194022618731827,-0.19579512597796428,-0.14491689535211216,-0.3331740360846191,-0.25695926934367347,0.06642349583878325,0.6003620374996388
-0.7773464151761292,-0.7397510315601848,-0.6550060407503968,-0.28501362018554527,-0.27066980792643064,-0.26465300837272465,-0.27230705793312643,-0.2821739036432223,-0.2974128487368047,-0.7661876008888686,-0.771714157045998,-0.7402021872476271,-0.8646053005887848,-0.768733983441027,1.376828399315226
-0.8203373717994542,-0.8118396642337627,-0.7325256131120756,-0.2835924969726663,-0.2685390800411942,-0.26181332155574966,-0.27315865093456126,-0.292387362701777,-0.29656795827176496,-0.8283630839360289,-0.7767405683592055,-0.7367406390023221,-0.6639392268845782,-0.784596447459117,-0.7408071329091025
-0.6955519327694135,-0.7083924763471785,-0.6829992196587809,-0.25847858519507133,-0.2577172252556511,-0.2482774810615022,-0.2527629985501964,-0.2649996794938055,-0.26653594265080827,-0.7517700975735851,-0.6106550385264848,-0.6137569347612362,-0.4493941542063871,-0.6740675987787451,-0.8113949839832468
-0.8811947000064987,-0.8745567746597755,-0.8028674472921177,-0.29251892715356215,-0.28083749187001517,-0.27396718113240265,-0.28437838872846555,-0.3036850530828959,-0.3099325892642112,-0.866209030138648,-0.8662846976783738,-0.8168633728370926,-0.9008075373410727,-0.8452220993217052,1.165064846092793
-0.6612149998819526,-0.6918120908322556,-0.685152541113272,-0.2784409253259802,-0.27089409507224504,-0.26262736510994916,-0.26924132312796095,-0.2815016802232325,-0.27828760093726956,-0.7355504063438911,-0.7268829654409447,-0.7842590150429382,-0.7711497347468015,-0.6991428208287207,-0.105516473241804
-0.7605966918163922,-0.7675051551395123,-0.6327550523873223,-0.27397771023553225,-0.2614179631615881,-0.2503031243242777,-0.2641104752943159,-0.2818920034993556,-0.29203627305018837,-0.7436602519587381,-0.8049465004290827,-0.7438678145276838,-0.8100418018687012,-0.7680881769891422,0.10624707998062884
2.282548880591827,2.2553964898407135,2.1464651715424976,1.3474128504083303,1.3373755745851392,1.2794740264710438,0.9990574237340094,1.1128631698472207,1.2253101939370232,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-0.24669217539009256
2.282548880591827,2.2553964898407135,2.1464651715424976,0.5064853942374197,0.3980423173190967,0.46368879769046795,0.5382604506576076,0.5640686436181293,0.43080592390332456,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,0.9533012928703603
2.282548880591827,2.2553964898407135,2.1464651715424976,6.661503259517309,6.07289960892769,5.448228930017566,5.417185784653162,5.376711268963161,3.88540941900248,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-1.587861345798834
2.282548880591827,2.2553964898407135,2.1464651715424976,3.0753210368675092,2.900526146742867,2.9963486760141245,3.490115981706221,4.010970125808402,8.41271657180568,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-1.2349220904281126
1.497824341188148,1.418762852268421,2.0323391344544706,0.14676358097743844,0.08908677395980977,0.1079706957507339,0.1364150031055338,0.1900088373334832,0.1871702370755121,1.5955796609460133,1.8816300418490794,2.2081740087626454,2.233251230262011,1.9271015389151818,1.5885919525376588
-0.8747739727185995,-0.8705918998627288,-0.7877941971106801,-0.287656021159492,-0.2776974718286141,-0.27037024449756764,-0.2807591184723674,-0.29850242736103905,-0.30478643824987844,-0.8526926207805697,-0.8281051233374571,-0.7526863142930189,-0.7797286901506317,-0.8181092656052432,0.03565922890648456
-0.9160899570059508,-0.9100604262515126,-0.8007141258376266,-0.29336271906120903,-0.2818467840261798,-0.27455404974124414,-0.28554932910543845,-0.30609204661898837,-0.3199944666205931,-0.8806265334539316,-0.8684987761529949,-0.8086716942454704,-0.8623305305220683,-0.857914978834048,1.0238891439445046
0.3605181250620051,0.3219343061399335,-0.36215432293961003,-0.14836374124715485,-0.15590955165141424,-0.14474249971459396,-0.11980804120117917,-0.09338754575834525,-0.03626488681544201,0.558420516202805,0.2689837923711438,0.8906237926366755,-0.0014980160944584044,0.6071571135771366,0.8121255907220717
-0.6793605335216677,-0.6712668305202859,-0.7059679818400191,-0.26520671540604507,-0.25631543059431133,-0.25196907392356965,-0.2577661074336262,-0.27393374559173445,-0.28596842334672146,-0.6670672655962944,-0.6195476529620112,-0.8173428754297695,-0.5719961954218721,-0.726095356859122,-0.17610432431594827
2.282548880591827,2.2553964898407135,2.1464651715424976,0.5069517002916456,0.4079109517349287,0.45291691903140946,0.5667462365556036,0.6842014741582417,1.5313141587295847,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-1.2349220904281126
-0.6626108101619307,-0.6826207901663744,-0.5581065752982982,-0.2439786874136659,-0.22893370820947437,-0.19985135520935532,-0.21561225386260074,-0.24661111626311683,-0.27398634038797653,-0.4787386285404034,-0.5190920415451692,-0.45700160173102916,0.13176512070288773,-0.6368498927913505,1.659179803611803
2.282548880591827,2.2553964898407135,2.1464651715424976,0.4243933236434598,0.9012305289536232,0.4040743057794396,0.36647285244316086,0.38853159249498664,0.35015728860408024,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-0.31728002646423686
-0.5140965963722625,-0.5389841895642704,-0.6018907782062836,-0.2611653962694206,-0.24990455634311742,-0.2435257384544307,-0.24201163690708133,-0.24825914787341438,-0.2580870380004112,-0.5895731852766455,-0.5888493225995826,-0.4481456888202318,-0.42804080216262286,-0.5731058757218789,1.5180041014635144
1.866597417158358,2.2553964898407135,2.1464651715424976,0.3166766251172765,0.28373063533570897,0.2540820481068205,0.18959698604514072,0.18725488977417015,0.15805992014368964,2.191428040147965,1.996649005954005,2.2081740087626454,1.5315218072002317,1.6880194522235652,-1.1643342393539682
-0.19026861141734697,-0.14411870409474756,-0.4246006451198513,-0.21484566154964768,-0.2231209330137854,-0.21143727742261328,-0.21648513668907146,-0.21143865215913443,-0.1891132527635337,-0.3210471860294899,-0.3367251283569293,-0.3629891522480509,-0.599843250015846,-0.387477004448553,1.376828399315226
-0.04733763874759113,-0.08590713321083342,-0.11667567712762694,-0.18244849330604812,-0.18127268972392194,-0.15657452811865644,-0.15736329256445641,-0.12636986259074795,-0.09878678122838001,-0.2823001458696654,0.2108682664811912,0.46546353509692684,0.20302686597824546,0.28614968460275503,1.3062405482410817
-0.6433486282982331,-0.6173805775967864,-0.6133751592969027,-0.2500850762190051,-0.24429737769775833,-0.23570713408502622,-0.23172865141475543,-0.25177205735852237,-0.27690505290356826,-0.6093972523351603,-0.6131885411581903,-0.48932812233208833,-0.6998681541191766,-0.6268772508921828,-1.1643342393539682
-0.8250831267513797,-0.7952592787188398,-0.7641076611112781,-0.2875894060088883,-0.27657603609954223,-0.26870429489827563,-0.2795668882703586,-0.29605206457204397,-0.30148368461381414,-0.7715941646321,-0.8188609838071116,-0.774341979295324,-0.8554410957703938,-0.8051140574593334,0.31801063320306167
2.282548880591827,2.2553964898407135,2.1464651715424976,1.1164359182151002,0.8723161777390547,0.8737774365525499,0.8465584070020622,0.7798740460613061,0.8244480723877314,2.191428040147965,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188119418110254,-1.587861345798834
-0.634694604562369,-0.5678196426337017,-0.6140929331150663,-0.2084728121418937,-0.22876549285011358,-0.22287174967229925,-0.23607177572207322,-0.26040253868613333,-0.2800541900914435,-0.6292213193936752,-0.6495210969530524,-0.5805181577034592,-0.5756879457997783,-0.5973446362903659,1.165064846092793
