Heart disease_number,diabetes_number,Two or more races pop,0-9,20-29,30-39,40-49,50-59,80+,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Total Specialist Physicians (2019),STATE_NAME_N
0.15472058313085732,0.1790241484314142,0.10288065843621398,0.0031665553489211283,0.002116149981407423,0.0022106319411013074,0.0023280239868688486,0.002526820670005643,0.0028882183706406567,0.20249471150339196,0.12962717256115236,0.16708999358267237,0.10747030969427934,0.11550199107482513,0.2
0.0777507809788268,0.0831669145244671,0.08254659888646816,0.0015890711630759452,0.001033349110799558,0.0009175454261559043,0.001011797889297756,0.0012404392380027704,0.001560592239141113,0.07148588518491503,0.04717914563468406,0.05200221829199139,0.06872408677011967,0.05418386517517444,0.86
0.02195418257549462,0.022321365342397845,0.023965141612200435,0.00045768560061510295,0.00026138787327247985,0.00026101437376858813,0.00026368964025622337,0.00033461231296741395,0.0005894323205389096,0.015464293529797944,0.013029882983295181,0.014437919022094752,0.018977076635511587,0.014901903895270078,0.86
0.6364977438389448,0.5827915869980879,0.5223916727184701,0.008418766599379434,0.00989613203748315,0.00748418765601768,0.007895134481716531,0.008445706663685527,0.012069328468177673,0.5704281858633016,0.5130106752262398,0.6781889757655998,0.8410191666413566,0.5127008049741224,0.96
0.05926761541131552,0.053707244529424256,0.029290728637133865,0.0007068056110764882,0.0008843516007277758,0.0007557431485391519,0.0009755035287006915,0.0007718288592017238,0.0009655462774542138,0.026551900211539865,0.05321405880593908,0.048947568719860064,0.0254961730685598,0.04191066508163766,0.18
0.11159319680666435,0.10095602294455067,0.0709271362866134,0.0023819514621523804,0.001493828484598988,0.0018723786199930353,0.0020258178823055364,0.002807068053406269,0.002739456880218932,0.10591582172295573,0.1309730214570039,0.14781111540464295,0.15788425613769796,0.13294878040050317,0.98
0.7814994793474488,0.7179661497061114,0.6664245945291697,0.011462831046146793,0.010226238589969771,0.009368551629908252,0.010457960760611286,0.013795675154997475,0.019246368675882395,0.8070610547815305,0.8711594573434078,1.0,0.3159109429070976,0.9999999999999999,0.64
0.7839291912530371,0.7395510232986332,0.541031227305737,0.011328753166762259,0.0100374227797926,0.009839309696883741,0.012267493881807786,0.014634885898732684,0.016666900568381167,0.5861842585163032,1.0,0.4547549256372648,0.6489962739693665,0.6946502432150319,0.84
0.25303713988198545,0.22853905530769775,0.12563543936092955,0.004067856649228266,0.0031610592438504814,0.003521030633898709,0.003996823873097139,0.005003104926611173,0.006697073889551611,0.3302939674666278,0.18603107654306006,0.17415426767510478,0.19316993392118173,0.2692730627921663,0.26
0.028375564040263795,0.02504071949578642,0.012103606874848705,0.0005478984947688936,0.00036607146871084405,0.0002889801995295083,0.00036664711215401844,0.00045789053353435593,0.0007045119640726967,0.023925888102706253,0.02680460447512242,0.009628913646962438,0.02625879920519791,0.028524506930174016,0.5
0.004685872960777508,0.004248990864669641,0.005567659162430404,9.104053538455935e-05,4.9451759808307e-05,7.590724135106899e-05,6.518170882738105e-05,7.886743303350947e-05,0.0001122728229597923,0.0037931286016485524,0.003018105552144181,0.003424931487631637,0.004392398879424416,0.0033853374217880173,0.86
0.5780978826796251,0.580298845690815,0.7593802953280078,0.010546632203685817,0.008894252228379787,0.007899679924465636,0.008673611481461731,0.010267314655789596,0.013309943161883378,0.6264497775184186,0.5595375865231481,0.38612080289623224,0.4955033927861898,0.7090803260660117,0.7000000000000001
0.9999999999999999,0.9999999999999999,1.0,0.07615954605533774,0.07104098523319075,0.07025814454736314,0.07847951812940347,0.09518610034234591,0.09163146445863449,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.42
0.33894481082957306,0.28264287231782453,0.18373275236020334,0.0040628908018436535,0.0035759402417227712,0.003922539989466206,0.004636789741584152,0.006327771520280798,0.00830818889902463,0.325625501495368,0.4752040805345379,0.4477299239031823,0.40486140558567946,0.32546248781544834,0.38
0.32766400555362724,0.33884285815452164,0.2374727668845316,0.0038443935169207113,0.003412171426773183,0.0033332600895039596,0.003977565640943594,0.005884429348179808,0.00998386078169953,0.5981472025676563,0.3023381192476436,0.3880066046656442,0.12440846865314481,0.4171937082621024,0.4
0.9999999999999999,0.9999999999999999,1.0,0.042631799796896845,0.03570802396547882,0.036284327218805285,0.03528404411024005,0.037729261119350925,0.03936846537085117,1.0,1.0,0.5354985191042649,1.0000000000000002,0.9999999999999999,0.06
0.5734120097188475,0.5499893775228383,0.39409343984507383,0.007831141325533642,0.005855859038079782,0.005922096531371998,0.006775194211864256,0.008582767542452501,0.011642691740930461,0.39798672404989427,0.29935215490612227,0.32939334339356524,0.4360776469359752,0.34425895370514875,0.86
0.2309961818812912,0.2346009489412931,0.18349068022270637,0.003947848670766801,0.0035682334739604374,0.004182222657246179,0.004740487914718623,0.004919643274177653,0.004476878815521718,0.22700415785250566,0.24190848106703444,0.16693100789582072,0.2141344557787693,0.3065301127096984,0.7000000000000001
0.0488545643873655,0.058466114297854255,0.05519244734931009,0.0004436156996920347,0.0004713972947960693,0.0004387971232487234,0.0005599701349261372,0.0009755059192688453,0.0009880008420461723,0.04230797286454155,0.038246290906758164,0.033504761012830876,0.02237232196962938,0.03356141962488431,0.92
0.035491148906629646,0.03580482968628284,0.02904865649963689,0.0004965847384612329,0.0005446115885382381,0.0005386750723948669,0.0005303420854591459,0.0006148596963680399,0.0010188758683601152,0.022175213363483846,0.0366130834898531,0.034639477099312255,0.08569891754990848,0.028376821295169528,0.32
0.07427976397084346,0.06832377310388783,0.0457516339869281,0.0014326469704606568,0.0009164631330708323,0.0010147599633248171,0.0012399338701935896,0.0015819428800701997,0.0021163427127920847,0.046976438835801305,0.09057844809315505,0.07495426623065199,0.1534054750184148,0.0645028407836951,0.3
0.016574106213120443,0.016089512074215707,0.00532558702493343,0.00016387296369220684,0.00012202382290361467,0.000111197450049373,0.00013999253373153434,0.0002159283118004822,0.0005304890884850187,0.009920490188926982,0.007517944427099454,0.008374768786061422,0.010947548645499745,0.008561510570039696,0.86
0.08495314127039223,0.07353586856454926,0.04502541757443718,0.0006885975039995762,0.00046369052703373577,0.0005100433936396391,0.0006666311130073063,0.0009992427195022317,0.0016868991649708794,0.05222846305346853,0.052813072269372444,0.019062671035756127,0.05186521388480794,0.056307080389265234,0.5
0.05406108989934051,0.049741519722399256,0.06269668361171629,0.0008549533913840893,0.0007893014649923286,0.0009435136929339015,0.0008451401110459294,0.0009854600613022008,0.0011844782822258088,0.04960245094463492,0.027448266966342786,0.032303146605934516,0.03959157858390464,0.0337724995080565,0.56
0.9999999999999999,0.9999999999999999,1.0,0.06128848842088536,0.05572571099749338,0.05474909660394997,0.04479242588543426,0.050235492029412195,0.05663321872149323,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.46
0.9999999999999999,0.9999999999999999,1.0,0.02994488737044311,0.023449125378193575,0.026056159373245895,0.028760688318845217,0.030857074600168913,0.02759946670409094,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.8
0.9999999999999999,0.9999999999999999,1.0,0.25935876012722503,0.2184438366088167,0.20137325521546007,0.19850496862389563,0.20079571880008176,0.1538418356606554,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.08
0.9999999999999999,0.9999999999999999,1.0,0.1256922184343842,0.10943738668643026,0.11513530465770828,0.13145965548504082,0.15257019775817407,0.31928426075363137,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.18
0.7560742797639708,0.7370016287798313,0.961510530137981,0.016537099431989822,0.012833052785579098,0.013544781610205663,0.014779952476608656,0.017648693825139415,0.018696231843379412,0.8070610547815305,0.900384535314003,1.0,1.0000000000000002,0.91468709659753,0.98
0.01856994099271086,0.017335882727852137,0.010409101912369885,0.00034512639323055686,0.0002299185715762845,0.0002377095189678213,0.00026591174396624773,0.0003989313845675576,0.0007185460669426707,0.014297177036983005,0.019923448096092283,0.029412389975305334,0.049157850206778216,0.017423258167379888,0.54
0.005727178063172509,0.004928829403016783,0.0060518034374243525,0.00013242259692299542,8.734336797311366e-05,9.055600722583669e-05,9.925396571442116e-05,0.00013093525290029242,0.00016279559329169884,0.005252024217667226,0.006798534661157799,0.011060049710805542,0.023090198396839602,0.004412881337915684,0.8200000000000001
0.40255119750086776,0.3922101834147723,0.1539578794480755,0.005536919833842746,0.004414693466523407,0.0046563099891932065,0.0058656130932276205,0.007641718268683732,0.010531190793628518,0.4712232839740317,0.37639522139317705,0.568099209071274,0.2947534222653058,0.4832672582218789,0.76
0.0793127386324193,0.0799943346788471,0.038005325587024935,0.0011818716775377342,0.0009646304315854171,0.0008849186294348307,0.0010658690795750153,0.0012664731479361617,0.0014062171075713986,0.07440367641695238,0.0876890140721834,0.008217584986541099,0.11471448088049058,0.04749772560520172,0.48
0.9999999999999999,0.9999999999999999,1.0,0.029962267836289254,0.02378822315973625,0.025677289019484857,0.02975174657351608,0.035099070512845054,0.06781559188828855,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.18
0.08451926414439431,0.07642518235252461,0.0878721859114016,0.0019730966941526318,0.0019054983292369724,0.002718011922763716,0.002532457528191089,0.0022312592219383164,0.0018440811171145884,0.13538551316653294,0.12032956802060736,0.1263395959808232,0.33680886598801835,0.07666733528328899,1.0
0.9999999999999999,0.9999999999999999,1.0,0.026885097740291148,0.04073925885298891,0.023959388294171192,0.02278397004011638,0.024658706926321737,0.024652305101396394,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.44
0.1306837903505727,0.12157779194108066,0.07310578552408617,0.0013325023815376415,0.0011849155434587846,0.0011818890648960306,0.001613987994714356,0.002173065776204853,0.0024250929759315138,0.09949668101247357,0.09766367346839704,0.12924261686287783,0.16014420800001516,0.09750187423327787,0.96
0.8707046164526205,0.9999999999999999,1.0,0.02287021012983208,0.019521242741990904,0.018683835020271898,0.016630224165822268,0.017551449514505865,0.01763244684583538,1.0,0.9377570887234906,1.0,0.7785468437154941,0.8365438405490078,0.2
0.23134328358208953,0.2457049784009631,0.13289760348583876,0.0030589619889211943,0.002105232060410784,0.002310509890247451,0.002502088777487423,0.0034732298664077567,0.0049456178513788505,0.18644685972718653,0.17958516344601444,0.15715743562888948,0.10592645243192493,0.15817410868896933,0.92
0.2757723012842763,0.264003965724807,0.23674655047204066,0.004266490544612759,0.0035431864787328535,0.0042401518677509424,0.0045590161117333005,0.006477083650781131,0.008246438846396744,0.19899336202494713,0.35751202580760927,0.4287291499605083,0.3592977882063776,0.37834695213395914,0.9
0.09050676848316556,0.09693364492599674,0.06923263132413458,0.0017454953556912335,0.0013775847375171236,0.0014568863515450788,0.001971746692028277,0.002049021852404576,0.0017374219353027858,0.0930775403019914,0.08975524938715627,0.1157427704141866,0.07436039578278329,0.07992686308895043,0.2
0.034015966678236725,0.041016925146944265,0.01839748244977003,0.00034760931692286303,0.00026845241038795227,0.00029630458246689216,0.00030739101322003565,0.00048545584993441753,0.0008392393516244474,0.040557298125319136,0.022927101458918915,0.02231353428987706,0.02526437981297235,0.021670702597875877,0.62
0.9999999999999999,0.9999999999999999,1.0,0.05267936433842912,0.039745728042294745,0.040479866935937615,0.03948678292713277,0.03847735317831927,0.04198442214581433,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.08
0.09319680666435266,0.11251327809645209,0.06899055918663761,0.0032964950221518177,0.0019112784050587224,0.001908334681685647,0.001820643639746621,0.0017442719655372289,0.0016223422917689989,0.08665839959150924,0.07794988848416655,0.0858501348852589,0.11354943101007937,0.08957950874110596,0.86
0.21624435959736202,0.22077756532823453,0.18252239167271847,0.0031425537532288354,0.0029504075916800304,0.0030116530932533777,0.003493147032158285,0.0037396945916083517,0.0040081397796645855,0.1861550806039828,0.19343920586118102,0.08815780376954778,0.20379847087559957,0.16367929545344118,0.28
0.5787920860812218,0.5668720345584589,0.7601065117404986,0.010626913403070383,0.008381109941537745,0.007953614017004553,0.008735089684105737,0.010336993650023085,0.01595116132201249,0.8155226493544387,0.43024492014060906,0.40269694511229853,0.4469086675139209,0.6227718279492855,0.26
0.9999999999999999,0.9999999999999999,1.0,0.023702817207985415,0.029151491291673545,0.021093557006671183,0.023915761529755452,0.026854743799526643,0.026117465441021684,1.0,1.0,1.0,0.7240349972982699,0.9999999999999999,0.08
0.9999999999999999,0.9999999999999999,1.0,0.13962721383683716,0.146625752292924,0.14179938781475704,0.13843113552462388,0.13146052531836025,0.10497228264683181,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.18
0.38693162096494277,0.348870476595142,0.27233115468409586,0.007544777459687665,0.0063388164845193514,0.007110644126211104,0.008017350185767871,0.009671597540254932,0.009023928145393306,0.3874826756145598,0.46973758219481115,0.5298368711566335,0.5664409682794365,0.4771407148519554,0.98
0.22440124956612287,0.20111890092769633,0.3633502783829581,0.0047357631224586244,0.0045945180476445234,0.005307514217626061,0.005163428320859925,0.0058216416830463346,0.004982106518840784,0.2833175286308265,0.3018304255168376,0.43682558033687685,0.2557041996468282,0.25513425155195096,0.1
0.8422422769871571,0.8303094681679767,0.588477366255144,0.016723318708912787,0.012114396691741493,0.014138056628133755,0.017479808484288248,0.020596651273479333,0.019976142025121046,1.0,0.9765886916457718,0.6739198259226727,0.864944429641454,0.9999999999999999,0.7000000000000001
0.06959389101006595,0.07313929608384676,0.02590171871217623,0.0007473600313841554,0.0006859023308476867,0.0007197870868465403,0.0008436587085725798,0.0011049097657024676,0.0014483194161813207,0.05718870814793202,0.072797052576136,0.006793897551198708,0.0952253731049208,0.03938894179870886,0.48
0.14439430753210689,0.1568160895120742,0.06172839506172839,0.002151039558767907,0.0016582395301954374,0.0016113642462244472,0.0017162047653754764,0.0024249821399720825,0.002958388884990527,0.15639361003720184,0.11720773562273831,0.07084728467378826,0.21611539217975187,0.1246971610363427,0.36
0.02195418257549462,0.01948870476595142,0.0130718954248366,0.00037574911876899956,0.0002408364925729237,0.0002283875770475146,0.00027924436622639383,0.00035911481643413536,0.0007017051434987019,0.01750674739222409,0.0211649231429091,0.00758329580031468,0.02070629894063844,0.022500128169977637,0.5
0.9999999999999999,0.9999999999999999,1.0,0.083376577587641,0.08258893449440072,0.07884431890895993,0.07641296167908082,0.09885152172032076,0.12426356045189813,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.64
0.3336515098923985,0.3410523334041498,0.3076736867586541,0.006489534890457545,0.005017748043926008,0.005419377520669742,0.0067826012242310045,0.00698091637831559,0.007612097396673918,0.33087752571303525,0.325450347121132,0.41927186649004283,0.2700831948144617,0.2902222943342541,0.2
0.7533842415827837,0.7127540542454499,1.0,0.023888208843677608,0.017687032014555515,0.019566756090723805,0.016605040323775327,0.01791209573740667,0.01707669637218441,0.8435334451819974,1.0,1.0,1.0000000000000002,0.742255931229713,0.8200000000000001
0.5768830267268309,0.6307202039515615,1.0,0.012243296726761697,0.009779246059754424,0.009758741484572519,0.010297969293489534,0.011308671053125255,0.009568451336748298,0.5809322342986359,0.7645465495952918,0.4788434069605536,0.7543570765808999,0.5649744176185423,0.34
0.4881985421728567,0.44393456554068406,0.34422657952069713,0.009594017147071018,0.00786732542404884,0.008453669615729579,0.009002482830545335,0.011452623260992244,0.014048136972844011,0.4432124881464732,0.568769818070497,0.6415158042356678,0.6858757892403893,0.5777595540835917,0.98
0.50208261020479,0.4911833439558105,0.345436940208182,0.006785002809841978,0.0058198941218555586,0.0053328166314097515,0.0065944631101156085,0.008272657732951808,0.010556452178794471,0.3381720037931286,0.3448341331118808,0.31791879180718513,0.3091862346115057,0.3522798283174461,0.8
0.23038875390489413,0.27595779335741094,0.07794722827402566,0.0028470858338444016,0.002492497140468045,0.002747975307507559,0.0027694819239270202,0.003303243748607377,0.0040726966528664655,0.20307826974979942,0.22968607853255607,0.02179265596742842,0.3005460160385468,0.12481618373550456,0.48
0.06924678930926761,0.08424332554351675,0.06874848704914065,0.0025987934646137852,0.001622274613971214,0.0017585177579664318,0.0015613982069104463,0.0015543775636701381,0.0013472738755175076,0.06565030272084033,0.06572823872340486,0.07240628065376462,0.09574551705985886,0.07552092199256738,0.86
0.07540784449843804,0.06911691806529283,0.2093923989348826,0.0011247644326146924,0.0008426066086818024,0.0008083455350894541,0.0009458754792337001,0.0010566704620023598,0.0014230580310153674,0.04493398497337516,0.03287840078369017,0.07016468019130402,0.10062655368420734,0.04550631849409846,0.72
0.7062651856994099,0.7461794490475178,0.5453885257806826,0.010876033413531768,0.00993081249241365,0.009224727383137805,0.010164643070888072,0.01172368220559285,0.01262788576240264,0.6241155445327887,0.6257858710525546,0.24586766948667135,0.6868817916739356,0.5253683832662139,0.0
0.09015966678236724,0.08599957510091354,0.03437424352457032,0.0019896495187680064,0.0013281329777088166,0.001366330344319242,0.001442145307805806,0.001642433435503668,0.0023605361027296333,0.08053103800423081,0.1100155421684006,0.09103183042997169,0.1863117798039385,0.07838814956598565,0.3
0.2053106560222145,0.19024148431414206,0.12563543936092955,0.004786249237535516,0.00331391013780343,0.003402508800911952,0.003321304345249735,0.004179208247542666,0.006377096344116203,0.21183164344591146,0.23189358566234802,0.27204867654621234,0.281911439663624,0.2537098544723764,0.46
0.16287747309961817,0.172848948374761,0.09101912369886225,0.0027924615126136663,0.0024963505243492117,0.0022479197087825345,0.002416167434033148,0.0029257520545732008,0.002795593291698828,0.17506747392224087,0.21174937451462716,0.020077887902731954,0.2770722541506052,0.11504951488560573,0.48
0.9999999999999999,0.9999999999999999,1.0,0.03675637469966969,0.02897680455572732,0.02699900721318549,0.0278799945484389,0.02745428943122798,0.01209178303276963,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.2
0.13849357861853523,0.13069895899723816,0.053982086661825225,0.001872124463998848,0.0012298716887390636,0.0012544670412755613,0.001642134641707998,0.0019425891029710052,0.0023717633850256123,0.10620760084615946,0.123238023373147,0.0771662921896768,0.1214858348055838,0.09090343011085504,0.34
0.49947934744880257,0.5059131789533319,0.9005083514887436,0.014346333094145017,0.02353839543810727,0.013439576837105057,0.011801592803939347,0.011413572396092156,0.011305873272051084,0.4770588664381064,0.9719709594984718,0.8040058764089494,1.0000000000000002,0.6941446561613872,0.3
0.9999999999999999,0.9999999999999999,1.0,0.029036964940289824,0.025291042873391293,0.02251648485550657,0.023091361053336416,0.025479540792456904,0.03116412883306435,1.0,1.0,0.6724092277429169,1.0000000000000002,0.9999999999999999,0.28
0.6222665741062131,0.6384816939310246,0.8453159041394335,0.012128254595684845,0.009544831873650112,0.010861394043145942,0.011408280447265036,0.012564424355794726,0.008692723317661919,0.6745933328470348,0.6445956798557454,0.8520992456628634,1.0000000000000002,0.6442388996388496,0.96
0.5766227004512322,0.7217619148785496,1.0,0.019247624462757386,0.016761577652428628,0.015595608832673141,0.013818522271404786,0.012418175038227734,0.01065469089888429,1.0,0.6222787712408006,0.5957609940657185,0.3994294868855828,0.7970356761334881,0.08
0.14769177368969108,0.15806246016571063,0.05954974582425562,0.0020757242067679536,0.001820081653204442,0.0017585177579664318,0.0019724873932649516,0.0024954268374389062,0.0025345589783173114,0.17390035742942594,0.11913534582123897,0.07201291377935325,0.2196680058652412,0.12674974262889796,0.36
0.05735855605692468,0.0528007931449614,0.07262164124909222,0.0015493443839990466,0.0009781172751695008,0.0011525915331464952,0.0011140146599588764,0.0013292608130696354,0.00116763735878184,0.08082281712743454,0.07048344286703476,0.10215956466848157,0.05958304725936675,0.05944986575547601,0.1
0.9999999999999999,0.9999999999999999,1.0,0.0449773350448954,0.040186298266041476,0.041356795329440754,0.03976380518964914,0.045936068374235924,0.043856571468668865,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.08
0.034970496355432146,0.029686282841158557,0.03631082062454611,0.0005950740449227107,0.00039111846393842807,0.0003475752630285791,0.0004118298875911803,0.0006026084446346791,0.0010862395621359904,0.02305055073309505,0.030729909836144844,0.04915620507111279,0.10261462175997647,0.02069627698901026,0.8200000000000001
0.10829573064908019,0.10004957156008781,0.03122730573710966,0.0010734506763070317,0.0011977601563960072,0.001249806070315408,0.0014414046065691312,0.0013621860521030422,0.0013921830047014245,0.08257349186665695,0.09221736132795687,0.05773681400474076,0.09087329148684344,0.06797219609731701,0.34
0.5498958694897604,0.543077685716309,1.0,0.013291090524914898,0.01992263689627911,0.011497283652709722,0.010772018084961395,0.011886011291059878,0.009461792154936496,1.0,0.715195980287417,0.7599978281758379,0.48080144361286054,0.654288892468763,0.04
0.032974661575841724,0.03195241130231569,0.048656499636891795,0.0005487261359996623,0.0004405702237467351,0.0005280214244859449,0.0006007087029432504,0.0009272666155687375,0.0006315346291488317,0.03763950689328179,0.04561329002846852,0.054814386652326574,0.04573134198306114,0.048174593469765666,0.9
0.13580354043734813,0.12803625805537852,0.15371580731057854,0.001866330975383467,0.0013140039034778717,0.0016313398360536758,0.0019828572105783987,0.0023262064228718616,0.0028348887797347557,0.16718943759574004,0.09377012046583127,0.10992132452681416,0.07815809628441196,0.11524852989113654,0.9400000000000001
0.5485942381117667,0.5844911833439558,0.6197046719922537,0.01067491659445497,0.014988378836445049,0.01050050172023121,0.010903862905089507,0.013728293270463992,0.012829976843730264,0.48902181048945953,1.0,0.9827365788145955,0.7811732911314021,0.7606721486095352,0.58
0.7598923984727525,0.9999999999999999,1.0,0.021738824567371237,0.014916449003996602,0.015726116019557437,0.014497004604198888,0.014873019604299882,0.013250999929829487,1.0,0.9838428332473216,0.9291774323940923,1.0000000000000002,0.767338528138953,0.32
0.599791738979521,0.8727427236031442,1.0,0.016723318708912787,0.013251787167332553,0.013903676374137471,0.016701331484543048,0.01934242937727653,0.011858816925128062,0.9625793274491211,0.9427871958435347,1.0,0.3885504244962825,0.9999999999999999,0.4
0.11029156542867061,0.10197578075207138,0.0924715565238441,0.0020724136418448784,0.0014366699570283474,0.0015634228306342984,0.0018487902867402627,0.0022695443836050684,0.002669286365869062,0.0997884601356773,0.12023611019263482,0.04351826711777759,0.1182459903036947,0.12832922020440973,0.5
0.0755813953488372,0.06724736208483818,0.02251270878721859,0.0008268135895379528,0.0005741541982938501,0.00058262137001917,0.0007829212071652475,0.000954066228735464,0.0011311486913199074,0.07673790940258225,0.047257350306061104,0.06262273648263356,0.07751353293847005,0.047113520903054644,0.96
